No1,Name1,No2,Name2,distance
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,24 AG,A/SWINE/MANITOBA/D0392/2014 MDCK2,14.16127450624205
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,25 AG,A/SWINE/SASKATCHEWAN/SD0102/2015 MDCK2,12.530245884529435
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,26 AG,A/SWINE/MANITOBA/SD0114/2015 MDCK2,10.243729974399756
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,27 AG,A/SWINE/ALBERTA/SD0191/2016 MDCK2,10.463208260253394
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,28 AG,A/SWINE/SASKATCHEWAN/SD0200/2016 MDCK2,10.055772825691783
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,10.219641166087595
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,30 AG,A/MINNESOTA/45/2016 MDCK3,12.15954619085037
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,10.59560416467231
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,32 AG,A/SINGAPORE/1986 MDCK2,7.215589348845934
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,33 AG,A/TAIWAN/1/1986 MDCK2,8.416694125803613
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,34 AG,A/TEXAS/36/1991 MDCK2,8.206368865803823
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,35 AG,A/BEIJING/262/1995 MDCK2,9.729377298317937
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,36 AG,A/MICHIGAN/2/2003 MDCK2,8.461679260113991
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,37 AG,A/BRISBANE/59/2007 MDCK3,8.43850122664661
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,38 AG,A/SWINE/NORTH_CAROLINA/A01730369/2016 MDCK3,5.358134501251531
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,39 AG,A/SOLOMON_ISLANDS/3/2006 E2/M1,7.425483202851969
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,40 AG,A/SWINE/MINNESOTA/A01134353/2011 MDCK3,4.838327460214287
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,41 AG,A/SWINE/NEBRASKA/A01492366/2014 MDCK3,7.559065262190206
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,42 AG,A/SWINE/ILLINOIS/A01644323/2018 MDCK3,6.334504450630037
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,43 AG,A/SWINE/OKLAHOMA/A01409770/2014 MDCK3,9.678235368379609
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,44 AG,A/SWINE/ILLINOIS/A02139356/2018 MDCK3,11.37686564221594
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,45 AG,A/SWINE/MICHIGAN/A01104117/2018 MDCK2,9.146827423009853
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,6 AG,A/CALIFORNIA/4/2009 MDCK4,2.5083116619219847
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,7 AG,A/MEXICO/4108/2009 MDCK3,1.8176779619451138
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,8 AG,A/BRAZIL/11/1978 MDCK2,8.400222201348067
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,9 AG,A/NEW_CALEDONIA/20/1999 E2,6.652121320018076
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,10 AG,A/MICHIGAN/45/2015 MDCK3,3.882671653045398
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,11 AG,A/SWINE/NORTH_CAROLINA/A01797415/2015 MDCK3,1.7430797650884537
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,12 AG,A/SWINE/IOWA/A01731653/2016 MDCK3,2.039651496670308
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,13 AG,A/SWINE/MEXICO/AVX31/2012 MDCK2,1.7659984072568566
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,14 AG,A/SWINE/MEXICO/AVX23/2012 MDCK2,1.5800049730727133
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,15 AG,A/SWINE/MEXICO/AVX44/2012 MDCK2,4.772876585568869
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,16 AG,A/SWINE/MEXICO/AVX18/2012 MDCK2,7.275770368378317
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,17 AG,A/SWINE/MEXICO/AVX61/2013 MDCK2,6.491689493950302
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,18 AG,A/SOLOMON_ISLANDS/3/2006 E2,7.345099971763936
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,19 AG,A/SWINE/ALBERTA/SD0125/2015 MDCK2,3.430239075326326
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,20 AG,A/SWINE/SASKATCHEWAN/SD0094/2015 MDCK2,3.8125382430523853
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,21 AG,A/SWINE/ALBERTA/SD0014/2013 MDCK2,5.895913349856703
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,22 AG,A/SWINE/ALBERTA/SD0154/2016 MDCK2,2.6441868170025677
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,23 AG,A/SWINE/MANITOBA/D0333/2014 MDCK2,6.817045703890783
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,24 AG,A/SWINE/MANITOBA/D0392/2014 MDCK2,12.99964118845154
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,25 AG,A/SWINE/SASKATCHEWAN/SD0102/2015 MDCK2,12.09070363022792
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,26 AG,A/SWINE/MANITOBA/SD0114/2015 MDCK2,10.053790841969144
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,27 AG,A/SWINE/ALBERTA/SD0191/2016 MDCK2,10.046673863999917
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,28 AG,A/SWINE/SASKATCHEWAN/SD0200/2016 MDCK2,9.539832325911204
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,9.671838550644505
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,30 AG,A/MINNESOTA/45/2016 MDCK3,11.313450442589518
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,9.869326728540184
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,32 AG,A/SINGAPORE/1986 MDCK2,6.390959550251427
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,33 AG,A/TAIWAN/1/1986 MDCK2,6.9755617274743935
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,34 AG,A/TEXAS/36/1991 MDCK2,6.661245594921871
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,35 AG,A/BEIJING/262/1995 MDCK2,8.627318538854837
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,36 AG,A/MICHIGAN/2/2003 MDCK2,7.4918981401993365
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,37 AG,A/BRISBANE/59/2007 MDCK3,6.546644537452491
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,38 AG,A/SWINE/NORTH_CAROLINA/A01730369/2016 MDCK3,5.303218701965453
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,39 AG,A/SOLOMON_ISLANDS/3/2006 E2/M1,5.714953711183713
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,40 AG,A/SWINE/MINNESOTA/A01134353/2011 MDCK3,4.901775652023733
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,41 AG,A/SWINE/NEBRASKA/A01492366/2014 MDCK3,6.783939571526387
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,42 AG,A/SWINE/ILLINOIS/A01644323/2018 MDCK3,5.987876636738258
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,43 AG,A/SWINE/OKLAHOMA/A01409770/2014 MDCK3,8.915089000456915
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,44 AG,A/SWINE/ILLINOIS/A02139356/2018 MDCK3,10.715197176900551
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,45 AG,A/SWINE/MICHIGAN/A01104117/2018 MDCK2,8.276759497794089
6 AG,A/CALIFORNIA/4/2009 MDCK4,7 AG,A/MEXICO/4108/2009 MDCK3,0.7507431932920213
6 AG,A/CALIFORNIA/4/2009 MDCK4,8 AG,A/BRAZIL/11/1978 MDCK2,8.97951255116948
6 AG,A/CALIFORNIA/4/2009 MDCK4,9 AG,A/NEW_CALEDONIA/20/1999 E2,7.550522452581837
6 AG,A/CALIFORNIA/4/2009 MDCK4,10 AG,A/MICHIGAN/45/2015 MDCK3,2.2924645414516265
6 AG,A/CALIFORNIA/4/2009 MDCK4,11 AG,A/SWINE/NORTH_CAROLINA/A01797415/2015 MDCK3,3.7421571166135275
6 AG,A/CALIFORNIA/4/2009 MDCK4,12 AG,A/SWINE/IOWA/A01731653/2016 MDCK3,4.085482673177146
6 AG,A/CALIFORNIA/4/2009 MDCK4,13 AG,A/SWINE/MEXICO/AVX31/2012 MDCK2,1.4505017378225122
6 AG,A/CALIFORNIA/4/2009 MDCK4,14 AG,A/SWINE/MEXICO/AVX23/2012 MDCK2,2.787022848115343
6 AG,A/CALIFORNIA/4/2009 MDCK4,15 AG,A/SWINE/MEXICO/AVX44/2012 MDCK2,3.5834853398552724
6 AG,A/CALIFORNIA/4/2009 MDCK4,16 AG,A/SWINE/MEXICO/AVX18/2012 MDCK2,8.23072429377852
6 AG,A/CALIFORNIA/4/2009 MDCK4,17 AG,A/SWINE/MEXICO/AVX61/2013 MDCK2,6.553624402313861
6 AG,A/CALIFORNIA/4/2009 MDCK4,18 AG,A/SOLOMON_ISLANDS/3/2006 E2,8.91726669952199
6 AG,A/CALIFORNIA/4/2009 MDCK4,19 AG,A/SWINE/ALBERTA/SD0125/2015 MDCK2,3.115059399312873
6 AG,A/CALIFORNIA/4/2009 MDCK4,20 AG,A/SWINE/SASKATCHEWAN/SD0094/2015 MDCK2,3.5423742301292274
6 AG,A/CALIFORNIA/4/2009 MDCK4,21 AG,A/SWINE/ALBERTA/SD0014/2013 MDCK2,4.350053379948493
6 AG,A/CALIFORNIA/4/2009 MDCK4,22 AG,A/SWINE/ALBERTA/SD0154/2016 MDCK2,2.1188151787227945
6 AG,A/CALIFORNIA/4/2009 MDCK4,23 AG,A/SWINE/MANITOBA/D0333/2014 MDCK2,5.870850307606236
6 AG,A/CALIFORNIA/4/2009 MDCK4,24 AG,A/SWINE/MANITOBA/D0392/2014 MDCK2,13.906856907410154
6 AG,A/CALIFORNIA/4/2009 MDCK4,25 AG,A/SWINE/SASKATCHEWAN/SD0102/2015 MDCK2,12.065131520089018
6 AG,A/CALIFORNIA/4/2009 MDCK4,26 AG,A/SWINE/MANITOBA/SD0114/2015 MDCK2,9.751117026948348
6 AG,A/CALIFORNIA/4/2009 MDCK4,27 AG,A/SWINE/ALBERTA/SD0191/2016 MDCK2,9.998532673793935
6 AG,A/CALIFORNIA/4/2009 MDCK4,28 AG,A/SWINE/SASKATCHEWAN/SD0200/2016 MDCK2,9.616593633280337
6 AG,A/CALIFORNIA/4/2009 MDCK4,29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,9.795149376489634
6 AG,A/CALIFORNIA/4/2009 MDCK4,30 AG,A/MINNESOTA/45/2016 MDCK3,11.863845125143014
6 AG,A/CALIFORNIA/4/2009 MDCK4,31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,10.296164738299753
6 AG,A/CALIFORNIA/4/2009 MDCK4,32 AG,A/SINGAPORE/1986 MDCK2,6.908833430679945
6 AG,A/CALIFORNIA/4/2009 MDCK4,33 AG,A/TAIWAN/1/1986 MDCK2,8.468973210587988
6 AG,A/CALIFORNIA/4/2009 MDCK4,34 AG,A/TEXAS/36/1991 MDCK2,8.249381089391195
6 AG,A/CALIFORNIA/4/2009 MDCK4,35 AG,A/BEIJING/262/1995 MDCK2,9.468215386929353
6 AG,A/CALIFORNIA/4/2009 MDCK4,36 AG,A/MICHIGAN/2/2003 MDCK2,8.168132623040572
6 AG,A/CALIFORNIA/4/2009 MDCK4,37 AG,A/BRISBANE/59/2007 MDCK3,8.616351651469966
6 AG,A/CALIFORNIA/4/2009 MDCK4,38 AG,A/SWINE/NORTH_CAROLINA/A01730369/2016 MDCK3,4.860713903295214
6 AG,A/CALIFORNIA/4/2009 MDCK4,39 AG,A/SOLOMON_ISLANDS/3/2006 E2/M1,7.440174729591021
6 AG,A/CALIFORNIA/4/2009 MDCK4,40 AG,A/SWINE/MINNESOTA/A01134353/2011 MDCK3,4.318544797633575
6 AG,A/CALIFORNIA/4/2009 MDCK4,41 AG,A/SWINE/NEBRASKA/A01492366/2014 MDCK3,7.241237197476549
6 AG,A/CALIFORNIA/4/2009 MDCK4,42 AG,A/SWINE/ILLINOIS/A01644323/2018 MDCK3,5.901802683035961
6 AG,A/CALIFORNIA/4/2009 MDCK4,43 AG,A/SWINE/OKLAHOMA/A01409770/2014 MDCK3,9.366646796610617
6 AG,A/CALIFORNIA/4/2009 MDCK4,44 AG,A/SWINE/ILLINOIS/A02139356/2018 MDCK3,11.015100133613956
6 AG,A/CALIFORNIA/4/2009 MDCK4,45 AG,A/SWINE/MICHIGAN/A01104117/2018 MDCK2,8.844490001432883
7 AG,A/MEXICO/4108/2009 MDCK3,8 AG,A/BRAZIL/11/1978 MDCK2,8.977910775286862
7 AG,A/MEXICO/4108/2009 MDCK3,9 AG,A/NEW_CALEDONIA/20/1999 E2,7.366971206766971
7 AG,A/MEXICO/4108/2009 MDCK3,10 AG,A/MICHIGAN/45/2015 MDCK3,2.7849468198888836
7 AG,A/MEXICO/4108/2009 MDCK3,11 AG,A/SWINE/NORTH_CAROLINA/A01797415/2015 MDCK3,3.2190264658336334
7 AG,A/MEXICO/4108/2009 MDCK3,12 AG,A/SWINE/IOWA/A01731653/2016 MDCK3,3.5567285091098424
7 AG,A/MEXICO/4108/2009 MDCK3,13 AG,A/SWINE/MEXICO/AVX31/2012 MDCK2,1.2950845877433617
7 AG,A/MEXICO/4108/2009 MDCK3,14 AG,A/SWINE/MEXICO/AVX23/2012 MDCK2,2.340882304305717
7 AG,A/MEXICO/4108/2009 MDCK3,15 AG,A/SWINE/MEXICO/AVX44/2012 MDCK2,3.9874351051780814
7 AG,A/MEXICO/4108/2009 MDCK3,16 AG,A/SWINE/MEXICO/AVX18/2012 MDCK2,8.076409933967165
7 AG,A/MEXICO/4108/2009 MDCK3,17 AG,A/SWINE/MEXICO/AVX61/2013 MDCK2,6.675094288118368
7 AG,A/MEXICO/4108/2009 MDCK3,18 AG,A/SOLOMON_ISLANDS/3/2006 E2,8.568664767228357
7 AG,A/MEXICO/4108/2009 MDCK3,19 AG,A/SWINE/ALBERTA/SD0125/2015 MDCK2,3.219043097695572
7 AG,A/MEXICO/4108/2009 MDCK3,20 AG,A/SWINE/SASKATCHEWAN/SD0094/2015 MDCK2,3.689459376649681
7 AG,A/MEXICO/4108/2009 MDCK3,21 AG,A/SWINE/ALBERTA/SD0014/2013 MDCK2,4.912217178127518
7 AG,A/MEXICO/4108/2009 MDCK3,22 AG,A/SWINE/ALBERTA/SD0154/2016 MDCK2,2.230051840219673
7 AG,A/MEXICO/4108/2009 MDCK3,23 AG,A/SWINE/MANITOBA/D0333/2014 MDCK2,6.196261048916875
7 AG,A/MEXICO/4108/2009 MDCK3,24 AG,A/SWINE/MANITOBA/D0392/2014 MDCK2,13.826049240159982
7 AG,A/MEXICO/4108/2009 MDCK3,25 AG,A/SWINE/SASKATCHEWAN/SD0102/2015 MDCK2,12.255443898223378
7 AG,A/MEXICO/4108/2009 MDCK3,26 AG,A/SWINE/MANITOBA/SD0114/2015 MDCK2,10.015625387760707
7 AG,A/MEXICO/4108/2009 MDCK3,27 AG,A/SWINE/ALBERTA/SD0191/2016 MDCK2,10.182017274840668
7 AG,A/MEXICO/4108/2009 MDCK3,28 AG,A/SWINE/SASKATCHEWAN/SD0200/2016 MDCK2,9.759192902994501
7 AG,A/MEXICO/4108/2009 MDCK3,29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,9.92952161003522
7 AG,A/MEXICO/4108/2009 MDCK3,30 AG,A/MINNESOTA/45/2016 MDCK3,11.896246926885365
7 AG,A/MEXICO/4108/2009 MDCK3,31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,10.35829396719449
7 AG,A/MEXICO/4108/2009 MDCK3,32 AG,A/SINGAPORE/1986 MDCK2,6.899768160184205
7 AG,A/MEXICO/4108/2009 MDCK3,33 AG,A/TAIWAN/1/1986 MDCK2,8.184614562797217
7 AG,A/MEXICO/4108/2009 MDCK3,34 AG,A/TEXAS/36/1991 MDCK2,7.936808711337185
7 AG,A/MEXICO/4108/2009 MDCK3,35 AG,A/BEIJING/262/1995 MDCK2,9.378609226581714
7 AG,A/MEXICO/4108/2009 MDCK3,36 AG,A/MICHIGAN/2/2003 MDCK2,8.11683745744353
7 AG,A/MEXICO/4108/2009 MDCK3,37 AG,A/BRISBANE/59/2007 MDCK3,8.061460934475848
7 AG,A/MEXICO/4108/2009 MDCK3,38 AG,A/SWINE/NORTH_CAROLINA/A01730369/2016 MDCK3,5.09134527795805
7 AG,A/MEXICO/4108/2009 MDCK3,39 AG,A/SOLOMON_ISLANDS/3/2006 E2/M1,7.053393578490774
7 AG,A/MEXICO/4108/2009 MDCK3,40 AG,A/SWINE/MINNESOTA/A01134353/2011 MDCK3,4.571443225158008
7 AG,A/MEXICO/4108/2009 MDCK3,41 AG,A/SWINE/NEBRASKA/A01492366/2014 MDCK3,7.258204197820911
7 AG,A/MEXICO/4108/2009 MDCK3,42 AG,A/SWINE/ILLINOIS/A01644323/2018 MDCK3,6.054204687974667
7 AG,A/MEXICO/4108/2009 MDCK3,43 AG,A/SWINE/OKLAHOMA/A01409770/2014 MDCK3,9.412934415363909
7 AG,A/MEXICO/4108/2009 MDCK3,44 AG,A/SWINE/ILLINOIS/A02139356/2018 MDCK3,11.115838977690508
7 AG,A/MEXICO/4108/2009 MDCK3,45 AG,A/SWINE/MICHIGAN/A01104117/2018 MDCK2,8.846784654861514
8 AG,A/BRAZIL/11/1978 MDCK2,9 AG,A/NEW_CALEDONIA/20/1999 E2,8.30661849792239
8 AG,A/BRAZIL/11/1978 MDCK2,10 AG,A/MICHIGAN/45/2015 MDCK3,7.425429263553926
8 AG,A/BRAZIL/11/1978 MDCK2,11 AG,A/SWINE/NORTH_CAROLINA/A01797415/2015 MDCK3,7.325541874796611
8 AG,A/BRAZIL/11/1978 MDCK2,12 AG,A/SWINE/IOWA/A01731653/2016 MDCK3,6.8192794007243585
8 AG,A/BRAZIL/11/1978 MDCK2,13 AG,A/SWINE/MEXICO/AVX31/2012 MDCK2,7.74545406533192
8 AG,A/BRAZIL/11/1978 MDCK2,14 AG,A/SWINE/MEXICO/AVX23/2012 MDCK2,7.350409614779859
8 AG,A/BRAZIL/11/1978 MDCK2,15 AG,A/SWINE/MEXICO/AVX44/2012 MDCK2,7.734276363270165
8 AG,A/BRAZIL/11/1978 MDCK2,16 AG,A/SWINE/MEXICO/AVX18/2012 MDCK2,6.866533307265696
8 AG,A/BRAZIL/11/1978 MDCK2,17 AG,A/SWINE/MEXICO/AVX61/2013 MDCK2,5.011463454724444
8 AG,A/BRAZIL/11/1978 MDCK2,18 AG,A/SOLOMON_ISLANDS/3/2006 E2,7.915317197048069
8 AG,A/BRAZIL/11/1978 MDCK2,19 AG,A/SWINE/ALBERTA/SD0125/2015 MDCK2,6.029616012451116
8 AG,A/BRAZIL/11/1978 MDCK2,20 AG,A/SWINE/SASKATCHEWAN/SD0094/2015 MDCK2,5.773094865480877
8 AG,A/BRAZIL/11/1978 MDCK2,21 AG,A/SWINE/ALBERTA/SD0014/2013 MDCK2,6.908229656750821
8 AG,A/BRAZIL/11/1978 MDCK2,22 AG,A/SWINE/ALBERTA/SD0154/2016 MDCK2,6.962434096033398
8 AG,A/BRAZIL/11/1978 MDCK2,23 AG,A/SWINE/MANITOBA/D0333/2014 MDCK2,9.326630532312205
8 AG,A/BRAZIL/11/1978 MDCK2,24 AG,A/SWINE/MANITOBA/D0392/2014 MDCK2,8.064006605806677
8 AG,A/BRAZIL/11/1978 MDCK2,25 AG,A/SWINE/SASKATCHEWAN/SD0102/2015 MDCK2,7.38121653435919
8 AG,A/BRAZIL/11/1978 MDCK2,26 AG,A/SWINE/MANITOBA/SD0114/2015 MDCK2,5.696197280341458
8 AG,A/BRAZIL/11/1978 MDCK2,27 AG,A/SWINE/ALBERTA/SD0191/2016 MDCK2,6.3524552985256895
8 AG,A/BRAZIL/11/1978 MDCK2,28 AG,A/SWINE/SASKATCHEWAN/SD0200/2016 MDCK2,6.169312168844382
8 AG,A/BRAZIL/11/1978 MDCK2,29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,5.815788506730863
8 AG,A/BRAZIL/11/1978 MDCK2,30 AG,A/MINNESOTA/45/2016 MDCK3,4.767852921745643
8 AG,A/BRAZIL/11/1978 MDCK2,31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,3.2480609147047073
8 AG,A/BRAZIL/11/1978 MDCK2,32 AG,A/SINGAPORE/1986 MDCK2,4.778607099331758
8 AG,A/BRAZIL/11/1978 MDCK2,33 AG,A/TAIWAN/1/1986 MDCK2,3.449792127008159
8 AG,A/BRAZIL/11/1978 MDCK2,34 AG,A/TEXAS/36/1991 MDCK2,4.053895870920663
8 AG,A/BRAZIL/11/1978 MDCK2,35 AG,A/BEIJING/262/1995 MDCK2,5.980995800333012
8 AG,A/BRAZIL/11/1978 MDCK2,36 AG,A/MICHIGAN/2/2003 MDCK2,5.611744178797318
8 AG,A/BRAZIL/11/1978 MDCK2,37 AG,A/BRISBANE/59/2007 MDCK3,9.869913924619862
8 AG,A/BRAZIL/11/1978 MDCK2,38 AG,A/SWINE/NORTH_CAROLINA/A01730369/2016 MDCK3,6.191222360185573
8 AG,A/BRAZIL/11/1978 MDCK2,39 AG,A/SOLOMON_ISLANDS/3/2006 E2/M1,6.669644698379972
8 AG,A/BRAZIL/11/1978 MDCK2,40 AG,A/SWINE/MINNESOTA/A01134353/2011 MDCK3,6.639320936552283
8 AG,A/BRAZIL/11/1978 MDCK2,41 AG,A/SWINE/NEBRASKA/A01492366/2014 MDCK3,4.42339530287734
8 AG,A/BRAZIL/11/1978 MDCK2,42 AG,A/SWINE/ILLINOIS/A01644323/2018 MDCK3,5.368321061570908
8 AG,A/BRAZIL/11/1978 MDCK2,43 AG,A/SWINE/OKLAHOMA/A01409770/2014 MDCK3,3.5965841252986395
8 AG,A/BRAZIL/11/1978 MDCK2,44 AG,A/SWINE/ILLINOIS/A02139356/2018 MDCK3,4.843589456457216
8 AG,A/BRAZIL/11/1978 MDCK2,45 AG,A/SWINE/MICHIGAN/A01104117/2018 MDCK2,4.317812614050552
9 AG,A/NEW_CALEDONIA/20/1999 E2,10 AG,A/MICHIGAN/45/2015 MDCK3,7.942912217429237
9 AG,A/NEW_CALEDONIA/20/1999 E2,11 AG,A/SWINE/NORTH_CAROLINA/A01797415/2015 MDCK3,5.241154818864506
9 AG,A/NEW_CALEDONIA/20/1999 E2,12 AG,A/SWINE/IOWA/A01731653/2016 MDCK3,6.427760486674739
9 AG,A/NEW_CALEDONIA/20/1999 E2,13 AG,A/SWINE/MEXICO/AVX31/2012 MDCK2,6.514162253066936
9 AG,A/NEW_CALEDONIA/20/1999 E2,14 AG,A/SWINE/MEXICO/AVX23/2012 MDCK2,7.338735581578098
9 AG,A/NEW_CALEDONIA/20/1999 E2,15 AG,A/SWINE/MEXICO/AVX44/2012 MDCK2,5.622418197011821
9 AG,A/NEW_CALEDONIA/20/1999 E2,16 AG,A/SWINE/MEXICO/AVX18/2012 MDCK2,1.8871946532905086
9 AG,A/NEW_CALEDONIA/20/1999 E2,17 AG,A/SWINE/MEXICO/AVX61/2013 MDCK2,4.356338255932646
9 AG,A/NEW_CALEDONIA/20/1999 E2,18 AG,A/SOLOMON_ISLANDS/3/2006 E2,2.7430260657136665
9 AG,A/NEW_CALEDONIA/20/1999 E2,19 AG,A/SWINE/ALBERTA/SD0125/2015 MDCK2,7.373125034686483
9 AG,A/NEW_CALEDONIA/20/1999 E2,20 AG,A/SWINE/SASKATCHEWAN/SD0094/2015 MDCK2,5.693588702942632
9 AG,A/NEW_CALEDONIA/20/1999 E2,21 AG,A/SWINE/ALBERTA/SD0014/2013 MDCK2,7.829838379953546
9 AG,A/NEW_CALEDONIA/20/1999 E2,22 AG,A/SWINE/ALBERTA/SD0154/2016 MDCK2,6.2452727109754305
9 AG,A/NEW_CALEDONIA/20/1999 E2,23 AG,A/SWINE/MANITOBA/D0333/2014 MDCK2,5.000548482836107
9 AG,A/NEW_CALEDONIA/20/1999 E2,24 AG,A/SWINE/MANITOBA/D0392/2014 MDCK2,7.952591906197658
9 AG,A/NEW_CALEDONIA/20/1999 E2,25 AG,A/SWINE/SASKATCHEWAN/SD0102/2015 MDCK2,7.734682131606083
9 AG,A/NEW_CALEDONIA/20/1999 E2,26 AG,A/SWINE/MANITOBA/SD0114/2015 MDCK2,7.113036891162178
9 AG,A/NEW_CALEDONIA/20/1999 E2,27 AG,A/SWINE/ALBERTA/SD0191/2016 MDCK2,6.005244508350359
9 AG,A/NEW_CALEDONIA/20/1999 E2,28 AG,A/SWINE/SASKATCHEWAN/SD0200/2016 MDCK2,5.3441975843833225
9 AG,A/NEW_CALEDONIA/20/1999 E2,29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,5.63994472922655
9 AG,A/NEW_CALEDONIA/20/1999 E2,30 AG,A/MINNESOTA/45/2016 MDCK3,7.9522106741332
9 AG,A/NEW_CALEDONIA/20/1999 E2,31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,7.387525655330974
9 AG,A/NEW_CALEDONIA/20/1999 E2,32 AG,A/SINGAPORE/1986 MDCK2,3.757539056393532
9 AG,A/NEW_CALEDONIA/20/1999 E2,33 AG,A/TAIWAN/1/1986 MDCK2,6.946573520540123
9 AG,A/NEW_CALEDONIA/20/1999 E2,34 AG,A/TEXAS/36/1991 MDCK2,6.077420281138178
9 AG,A/NEW_CALEDONIA/20/1999 E2,35 AG,A/BEIJING/262/1995 MDCK2,3.8019905958810725
9 AG,A/NEW_CALEDONIA/20/1999 E2,36 AG,A/MICHIGAN/2/2003 MDCK2,3.2113054926018845
9 AG,A/NEW_CALEDONIA/20/1999 E2,37 AG,A/BRISBANE/59/2007 MDCK3,4.62965257364123
9 AG,A/NEW_CALEDONIA/20/1999 E2,38 AG,A/SWINE/NORTH_CAROLINA/A01730369/2016 MDCK3,4.693201836666706
9 AG,A/NEW_CALEDONIA/20/1999 E2,39 AG,A/SOLOMON_ISLANDS/3/2006 E2/M1,3.29601212416858
